,id,city,district,road,community,price,rentalMethod,houseType,roomType,areaSize,decorateType,ori,floorInfo,hasRefrigerator,hasWashingMachine,hasBalcony,hasCook,hasAirConditioner,hasWaterHeater,hasBed,hasWardrobe,hasSofa,hasWifi,traffic,bedroomNum,bathroomNum,hallsNum
1718,1719,武汉,洪山,光谷软件园,中建大公馆,1130,合租,普通住宅,4室1厅2卫,15.0,精装修,朝南,低层(共42层),1,1,1,1,1,1,1,1,0,1,,4,2,1
1719,1720,武汉,洪山,珞狮南路,明泽丽湾,889,合租,普通住宅,3室1厅2卫,28.0,精装修,朝南,高层(共24层),1,1,1,1,1,1,1,1,1,1,8号线,3,2,1
1720,1721,武汉,洪山,新南湖,保利中央公馆(G1-G16栋),700,合租,其他,3室1厅2卫,30.0,精装修,朝南,中层(共30层),1,1,1,1,1,1,1,1,1,1,8号线,3,2,1
1721,1722,武汉,洪山,鲁巷,华乐山庄,900,合租,普通住宅,3室1厅2卫,20.0,精装修,朝南,中层(共7层),1,1,1,1,1,1,1,1,1,1,2号线,3,2,1
1722,1723,武汉,洪山,鲁巷,华乐山庄,1600,整租,普通住宅,1室1厅1卫,20.0,简单装修,朝南,中层(共7层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,1
1723,1724,武汉,洪山,卓刀泉,学雅芳邻,900,合租,普通住宅,3室1厅2卫,20.0,精装修,朝南,低层(共18层),1,1,1,1,1,1,1,1,1,1,2号线,3,2,1
1724,1725,武汉,洪山,光谷东,碧桂园生态城山湖间,1080,整租,普通住宅,1室0厅1卫,20.0,精装修,朝南,中层(共12层),1,1,1,1,1,1,1,1,1,1,,1,1,0
1725,1726,武汉,汉阳,钟家村,新长江香榭琴台(东区),1800,整租,普通住宅,2室2厅1卫,59.0,精装修,东南,中层(共18层),0,0,0,0,0,0,0,0,0,0,4号线,2,1,2
1726,1727,武汉,洪山,珞瑜东路,统建天成美雅,930,合租,公寓,3室2厅2卫,16.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,2/11号线,3,2,2
1727,1728,武汉,洪山,铁机路,东沙花园(南区),800,合租,普通住宅,3室1厅1卫,25.0,精装修,朝南,中层(共25层),0,1,1,1,1,1,1,1,0,1,4/8号线,3,1,1
1728,1729,武汉,洪山,关西,华城新都,960,合租,普通住宅,2室1厅1卫,25.0,精装修,朝南,高层(共6层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
1729,1730,武汉,洪山,欢乐谷,福星惠誉东湖城(二期),1090,合租,普通住宅,3室1厅1卫,15.0,精装修,朝南,中层(共35层),1,1,1,1,1,1,1,1,0,1,4号线,3,1,1
1730,1731,武汉,江夏,东湖高新,当代国际花园,850,合租,普通住宅,2室2厅1卫,25.0,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,2
1731,1732,武汉,洪山,关西,康卓新城,700,合租,普通住宅,3室2厅2卫,15.0,豪华装修,朝南,中层(共32层),0,0,1,0,1,0,1,1,0,0,2号线,3,2,2
1732,1733,武汉,洪山,关西,南湖康泰花园海棠苑,900,合租,普通住宅,4室1厅1卫,20.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,4,1,1
1733,1734,武汉,洪山,卓刀泉,卓刀泉教师小区,800,合租,普通住宅,4室1厅4卫,20.0,精装修,朝南,中层(共8层),1,1,1,1,1,1,1,1,1,1,2号线,4,4,1
1734,1735,武汉,江岸,江汉路,船舶广场,1400,整租,普通住宅,1室1厅1卫,22.0,精装修,南北,低层(共35层),1,1,1,1,1,1,1,1,1,1,1/2/6号线,1,1,1
1735,1736,武汉,洪山,关西,华城新都,900,合租,普通住宅,2室1厅2卫,25.0,精装修,朝南,高层(共6层),1,1,1,1,1,1,1,1,1,1,2号线,2,2,1
1736,1737,武汉,洪山,铁机路,徐东馨苑,700,合租,普通住宅,3室1厅2卫,25.0,精装修,朝南,高层(共34层),1,1,1,1,1,1,1,1,1,1,5/8号线,3,2,1
1737,1738,武汉,洪山,珞狮南路,中建福地星城,650,合租,普通住宅,5室1厅3卫,20.0,精装修,朝南,低层(共34层),1,1,1,1,1,1,1,1,1,1,8号线,5,3,1
1738,1739,武汉,洪山,新南湖,珞珈雅苑,1000,合租,普通住宅,4室1厅2卫,32.0,精装修,南北,高层(共34层),1,1,1,1,1,1,1,1,1,1,8号线,4,2,1
1739,1740,武汉,洪山,光谷东,龙湖中锦光谷城香颂,2500,整租,普通住宅,3室2厅1卫,95.0,精装修,朝南,中层(共25层),1,1,1,1,1,1,1,1,1,1,,3,1,2
1740,1741,武汉,洪山,街道口,中建南湖壹号,1250,合租,普通住宅,3室2厅2卫,20.0,精装修,朝南,低层(共40层),1,1,1,1,1,1,1,1,1,1,8号线,3,2,2
1741,1742,武汉,洪山,关西,柒零社区,1000,合租,普通住宅,3室2厅2卫,19.0,精装修,朝南,中层(共11层),1,1,1,1,1,1,1,1,1,1,,3,2,2
1742,1743,武汉,江岸,二七路,东立国际,890,合租,普通住宅,3室1厅1卫,12.0,精装修,朝南,中层(共19层),1,1,1,1,1,1,1,1,1,1,1/3号线,3,1,1
1743,1744,武汉,武昌,中南路,建设厅社区,2700,整租,普通住宅,2室2厅1卫,93.4,精装修,朝南,中层(共29层),1,1,1,1,1,1,1,1,1,1,2/4号线,2,1,2
1744,1745,武汉,硚口,宗关,南国大武汉SOHO,1399,合租,普通住宅,2室2厅2卫,28.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,1/3号线,2,2,2
1745,1746,武汉,洪山,关西,柒零社区,1000,合租,普通住宅,3室2厅2卫,19.0,精装修,朝南,中层(共11层),1,1,1,1,1,1,1,1,1,1,,3,2,2
1746,1747,武汉,洪山,鲁巷,华乐山庄,750,合租,普通住宅,3室1厅2卫,20.0,精装修,朝南,中层(共7层),1,1,1,1,1,1,1,1,1,1,2号线,3,2,1
1747,1748,武汉,江夏,金融港,光谷悦城,930,合租,普通住宅,3室1厅1卫,12.0,精装修,朝南,高层(共30层),1,1,1,1,1,1,1,1,1,1,2号线,3,1,1
1748,1749,武汉,洪山,铁机路,恒庆花园,1000,整租,普通住宅,1室1厅1卫,5.0,简单装修,朝南,中层(共23层),1,1,1,1,1,1,1,1,1,1,5号线,1,1,1
1749,1750,武汉,江汉,万松园,东一时区,2000,整租,普通住宅,1室0厅1卫,18.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,1/2/7号线,1,1,0
1750,1751,武汉,洪山,铁机路,美林青城,1200,整租,其他,1室0厅1卫,40.0,简单装修,朝南,低层(共12层),1,1,1,1,1,1,1,1,1,1,8号线,1,1,0
1751,1752,武汉,洪山,光谷东,新城璞樾门第,2500,整租,普通住宅,3室2厅2卫,109.0,简单装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,,3,2,2
1752,1753,武汉,洪山,光谷东,绿地光谷中心城,730,合租,公寓,3室2厅2卫,16.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,11号线,3,2,2
1753,1754,武汉,江岸,后湖,越秀星汇君泊越天地,660,合租,公寓,3室2厅2卫,16.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,8号线,3,2,2
1754,1755,武汉,洪山,光谷东,新城璞樾门第,2500,整租,普通住宅,3室2厅2卫,109.9,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,,3,2,2
1755,1756,武汉,武昌,徐东,团结名居桔园,700,合租,其他,3室1厅2卫,25.0,精装修,朝南,中层(共20层),1,1,1,1,1,1,1,1,1,1,5/7/8号线,3,2,1
1756,1757,武汉,洪山,关西,华城新都,1050,合租,普通住宅,2室1厅2卫,25.0,精装修,朝南,高层(共6层),1,1,1,1,1,1,1,1,1,1,2号线,2,2,1
1757,1758,武汉,洪山,铁机路,保利城一期,650,合租,普通住宅,4室1厅2卫,25.0,精装修,朝南,高层(共34层),1,1,1,1,1,1,1,1,0,1,,4,2,1
1758,1759,武汉,江夏,藏龙岛,保利清能西海岸(南区),660,合租,公寓,3室2厅2卫,16.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,,3,2,2
1759,1760,武汉,江汉,唐家墩,顶琇晶城,860,合租,普通住宅,3室1厅1卫,12.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,6号线,3,1,1
1760,1761,武汉,江夏,金融港,光谷悦城,2300,整租,普通住宅,2室1厅1卫,109.3,精装修,朝南,高层(共30层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
1761,1762,武汉,黄陂,盘龙城,恒大名都,588,合租,普通住宅,3室1厅2卫,20.0,豪华装修,朝南,低层(共32层),1,1,1,1,1,1,1,1,1,1,,3,2,1
1762,1763,武汉,江岸,百步亭,丹亭懿府,730,合租,公寓,3室2厅2卫,16.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,1号线,3,2,2
1763,1764,武汉,江汉,唐家墩,万达广场住宅小区,850,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,2/3/6号线,3,1,1
1764,1765,武汉,江夏,东湖高新,桃花源北区,2400,整租,其他,2室2厅1卫,81.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,11号线,2,1,2
1765,1766,武汉,汉阳,王家湾,万科汉阳国际D区,930,合租,普通住宅,3室1厅1卫,13.0,精装修,朝南,高层(共45层),1,1,1,1,1,1,1,1,1,1,3号线,3,1,1
1766,1767,武汉,东西湖,金银湖,恒大城悦湖公馆,1099,整租,公寓,1室1厅1卫,30.0,精装修,朝南,中层(共12层),1,1,1,1,1,1,1,1,1,1,,1,1,1
1767,1768,武汉,武昌,团结大道,团结新村南区,1799,整租,其他,1室0厅1卫,15.0,简单装修,朝南,低层(共7层),1,1,1,1,1,1,1,1,1,1,8号线,1,1,0
1768,1769,武汉,江夏,流芳,佛祖岭(G区),800,合租,普通住宅,2室2厅1卫,35.0,简单装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,,2,1,2
1769,1770,武汉,江夏,东湖高新,同兴生活公寓,1910,整租,普通住宅,1室1厅1卫,42.5,精装修,朝南,中层(共15层),1,1,1,1,1,1,1,1,1,1,,1,1,1
1770,1771,武汉,武昌,徐东,武铁佳苑(东区),600,合租,其他,3室1厅2卫,25.0,精装修,朝南,中层(共10层),1,1,1,1,1,1,1,1,1,1,8号线,3,2,1
1771,1772,武汉,江岸,百步亭,汉悦府坤璟,960,合租,普通住宅,3室1厅2卫,12.0,精装修,朝南,低层(共34层),1,1,1,1,1,1,1,1,0,1,3/阳逻号线,3,2,1
1772,1773,武汉,汉阳,王家湾,汉城花园,660,合租,普通住宅,3室1厅2卫,20.0,精装修,朝南,中层(共35层),1,1,1,1,1,1,1,1,1,1,3号线,3,2,1
1773,1774,武汉,江汉,西北湖,新世纪都市花园梅园,730,合租,普通住宅,5室1厅2卫,25.0,精装修,朝南,高层(共8层),1,1,1,1,1,1,1,1,1,1,2/3号线,5,2,1
1774,1775,武汉,江夏,金融港,凤凰花园三期,2400,整租,普通住宅,2室1厅1卫,84.9,精装修,朝南,中层(共6层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
1775,1776,武汉,江夏,东湖高新,当代国际花园铂公馆,3300,整租,普通住宅,3室2厅1卫,90.0,简单装修,南北,低层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,3,1,2
1776,1777,武汉,江夏,东湖高新,旭辉御府,2400,整租,普通住宅,3室1厅1卫,90.3,精装修,朝南,低层(共32层),1,1,1,1,1,1,1,1,1,1,,3,1,1
1777,1778,武汉,硚口,古田,千禧城,800,合租,普通住宅,4室1厅1卫,18.0,精装修,朝南,高层(共45层),1,1,1,1,1,1,1,1,1,1,1号线,4,1,1
1778,1779,武汉,江夏,庙山,梁山头社区,1600,整租,普通住宅,2室2厅1卫,80.0,精装修,朝南,高层(共6层),1,1,1,1,1,1,1,1,1,1,,2,1,2
1779,1780,武汉,江夏,流芳,佛祖岭D区东区,1800,整租,普通住宅,2室2厅1卫,80.0,精装修,南北,中层(共11层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,2
1780,1781,武汉,江夏,纸坊,江夏府,700,合租,普通住宅,3室1厅1卫,20.0,精装修,南北,高层(共46层),1,1,0,1,1,1,1,1,0,1,,3,1,1
1781,1782,武汉,东西湖,吴家山,沿海赛洛城(一期),1800,整租,普通住宅,3室2厅2卫,129.8,简单装修,南北,低层(共11层),1,1,1,1,1,1,1,1,1,0,6号线,3,2,2
1782,1783,武汉,江汉,杨汊湖,福星华府(东区),500,合租,其他,3室1厅1卫,20.0,简单装修,朝南,中层(共38层),1,1,1,1,1,1,1,1,1,1,2/6号线,3,1,1
1783,1784,武汉,汉阳,王家湾,汉欣苑小区,500,合租,普通住宅,3室1厅1卫,22.0,精装修,朝南,低层(共18层),1,1,1,1,1,1,1,1,1,1,3号线,3,1,1
1784,1785,武汉,江夏,东湖高新,桃花源北区,1499,整租,普通住宅,1室1厅1卫,70.0,精装修,朝南,低层(共30层),1,1,1,1,1,1,1,1,1,1,11号线,1,1,1
1785,1786,武汉,江夏,东湖高新,达尚城,700,合租,普通住宅,3室2厅1卫,15.0,精装修,朝南,中层(共33层),1,1,0,1,1,1,1,1,1,1,,3,1,2
1786,1787,武汉,汉阳,四新,纽宾凯国际社区蜜城,2500,整租,普通住宅,3室2厅1卫,91.9,豪华装修,朝南,中层(共22层),1,1,1,1,1,1,1,1,1,1,,3,1,2
1787,1788,武汉,江夏,流芳,佛祖岭(G区),1800,整租,普通住宅,2室2厅1卫,80.0,简单装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,,2,1,2
1788,1789,武汉,汉阳,钟家村,福星惠誉汉阳华府,1130,合租,普通住宅,3室1厅1卫,13.0,精装修,朝南,高层(共38层),1,1,1,1,1,1,1,1,1,1,4/6号线,3,1,1
1789,1790,武汉,江岸,后湖,国际百纳,790,合租,普通住宅,3室1厅1卫,12.0,豪华装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,8号线,3,1,1
1790,1791,武汉,江夏,金融港,佛奥俊贤雅居,3000,整租,普通住宅,3室2厅2卫,78.0,精装修,朝南,高层(共17层),1,1,1,1,1,1,1,1,1,0,,3,2,2
1791,1792,武汉,硚口,硚口周边,华润翡翠城(一期北区),660,合租,公寓,3室2厅2卫,17.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,,3,2,2
1792,1793,武汉,江岸,百步亭,海赋江城天韵A区,790,合租,公寓,3室2厅2卫,16.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,3/阳逻号线,3,2,2
1793,1794,武汉,东西湖,将军路,碧桂园海昌天澜(一期),1200,合租,普通住宅,3室1厅1卫,25.0,精装修,朝南,低层(共25层),1,1,1,1,1,1,1,1,1,1,2/3/8号线,3,1,1
1794,1795,武汉,武昌,紫阳路,地铁复兴城,550,合租,普通住宅,3室1厅2卫,25.0,精装修,朝南,高层(共18层),1,1,1,1,1,1,1,1,1,1,4/5号线,3,2,1
1795,1796,武汉,江夏,藏龙岛,阳光100大湖第,2200,整租,普通住宅,3室2厅1卫,106.1,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,,3,1,2
1796,1797,武汉,江岸,后湖,塔子湖锦绣家园幽兰苑,690,合租,公寓,3室2厅2卫,16.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,8号线,3,2,2
1797,1798,武汉,江夏,流芳,佛祖岭(G区),2800,整租,普通住宅,3室2厅2卫,118.4,简单装修,朝南,高层(共44层),1,1,1,1,1,1,1,1,1,1,,3,2,2
1798,1799,武汉,洪山,珞狮南路,丽岛柳园(北区),580,合租,公寓,4室1厅1卫,18.0,精装修,朝南,高层(共23层),1,1,1,1,1,1,1,1,1,1,8号线,4,1,1
1799,1800,武汉,江岸,后湖,国际百纳,2400,整租,普通住宅,2室2厅1卫,70.0,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,8号线,2,1,2
1800,1801,武汉,江夏,东湖高新,同兴生活公寓,2420,整租,普通住宅,2室1厅1卫,42.5,精装修,朝南,中层(共15层),1,1,1,1,1,1,1,1,1,1,,2,1,1
1801,1802,武汉,硚口,古田,金地悦江时代芸湾区,2400,整租,普通住宅,3室2厅1卫,101.2,精装修,朝南,高层(共45层),1,1,1,1,1,1,1,1,1,1,,3,1,2
1802,1803,武汉,江夏,金融港,佛奥俊贤雅居,2600,整租,普通住宅,2室2厅1卫,70.0,精装修,南北,高层(共17层),1,1,1,1,1,1,1,1,1,1,,2,1,2
1803,1804,武汉,武昌,南湖花园,景虹花园(二期),700,合租,其他,4室1厅2卫,20.0,精装修,朝南,低层(共36层),1,1,1,1,1,1,1,1,1,1,7号线,4,2,1
1804,1805,武汉,江汉,万松园,南国中心(二期),3500,整租,普通住宅,2室2厅1卫,69.6,豪华装修,朝南,高层(共50层),1,1,1,1,1,1,1,1,1,1,1/2/6号线,2,1,2
1805,1806,武汉,武昌,武昌火车站,武汉第十四离职干部修养所,2220,整租,普通住宅,1室1厅1卫,42.5,精装修,朝南,中层(共8层),1,1,1,1,1,1,1,1,1,1,4/7号线,1,1,1
1806,1807,武汉,江夏,文化大道,长泰花园,650,合租,普通住宅,4室2厅2卫,22.0,精装修,朝南,低层(共18层),1,1,1,1,1,1,1,1,1,1,,4,2,2
1807,1808,武汉,武昌,南湖花园,雄楚春天,500,合租,普通住宅,4室1厅1卫,25.0,精装修,南北,低层(共20层),1,1,1,1,1,1,1,1,1,1,4号线,4,1,1
1808,1809,武汉,武昌,南湖花园,南湖都市桃源,500,合租,普通住宅,4室1厅1卫,25.0,精装修,东南,高层(共16层),1,1,1,1,1,1,1,1,1,1,7号线,4,1,1
1809,1810,武汉,汉阳,王家湾,陶馨阁,550,合租,普通住宅,4室1厅1卫,25.0,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,3号线,4,1,1
1810,1811,武汉,洪山,白沙洲,保利上城西区,600,合租,普通住宅,2室1厅1卫,20.0,精装修,朝南,高层(共18层),1,1,1,1,1,1,1,1,1,1,5号线,2,1,1
1811,1812,武汉,江夏,东湖高新,三眼桥社区(江夏),700,合租,普通住宅,3室1厅2卫,20.0,精装修,朝南,高层(共33层),1,1,0,1,1,1,1,1,0,1,,3,2,1
1812,1813,武汉,江汉,汉口火车站,远洋心汉口御峰(K5地块),650,合租,普通住宅,3室1厅2卫,20.0,精装修,朝南,低层(共47层),1,1,1,1,1,1,1,1,1,1,2号线,3,2,1
1813,1814,武汉,洪山,光谷东,光谷188国际社区,2700,整租,普通住宅,3室2厅1卫,105.6,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,11号线,3,1,2
1814,1815,武汉,江夏,东湖高新,北大资源山水年华,1000,整租,普通住宅,1室1厅1卫,35.0,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,11号线,1,1,1
1815,1816,武汉,沌口开发区,沌口周边,薛峰社区,599,合租,普通住宅,4室1厅2卫,12.0,精装修,朝南,中层(共6层),1,1,1,1,1,1,1,1,0,1,,4,2,1
1816,1817,武汉,洪山,关山,金地太阳城,950,整租,其他,1室1厅1卫,20.0,简单装修,朝南,中层(共6层),1,1,1,1,1,1,1,1,1,1,,1,1,1
1817,1818,武汉,洪山,关山,金地阳光城(北苑),800,合租,普通住宅,3室1厅2卫,25.0,精装修,朝南,低层(共6层),1,1,1,1,1,1,1,1,1,1,,3,2,1
1818,1819,武汉,洪山,关山,金地阳光城(北苑),900,合租,普通住宅,2室1厅1卫,25.0,精装修,朝南,高层(共7层),1,1,1,1,1,1,1,1,1,1,,2,1,1
1819,1820,武汉,洪山,关山,金地阳光城(南苑),900,合租,普通住宅,2室1厅2卫,25.0,精装修,朝南,低层(共7层),1,1,1,1,1,1,1,1,1,1,,2,2,1
1820,1821,武汉,洪山,关山,光谷青年城(一期),1000,整租,普通住宅,1室1厅1卫,35.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,,1,1,1
1821,1822,武汉,洪山,关山,光谷青年城(一期),1800,整租,普通住宅,2室2厅1卫,70.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,,2,1,2
1822,1823,武汉,洪山,关山,光谷青年城(一期),1400,整租,普通住宅,1室1厅1卫,40.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,,1,1,1
1823,1824,武汉,洪山,光谷软件园,曙光星城C区,1800,整租,普通住宅,1室1厅1卫,45.0,精装修,朝南,低层(共23层),1,1,1,1,1,1,1,1,1,1,,1,1,1
1824,1825,武汉,洪山,关山,金地太阳城,750,合租,普通住宅,4室1厅1卫,25.0,精装修,朝南,中层(共6层),1,1,1,1,1,1,1,1,1,1,,4,1,1
1825,1826,武汉,洪山,光谷软件园,东林外庐,950,合租,普通住宅,4室1厅1卫,25.0,精装修,朝南,低层(共7层),1,1,1,1,1,1,1,1,1,1,,4,1,1
1826,1827,武汉,洪山,关山,光谷青年城(一期),1300,整租,普通住宅,1室1厅1卫,50.0,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,,1,1,1
1827,1828,武汉,洪山,关山,光谷青年城(一期),2500,整租,普通住宅,1室1厅1卫,60.0,精装修,南北,低层(共33层),1,1,1,1,1,1,1,1,1,1,,1,1,1
1828,1829,武汉,洪山,关山,光谷8号,1700,整租,普通住宅,1室0厅1卫,40.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,0
1829,1830,武汉,洪山,光谷软件园,立信公寓,800,合租,普通住宅,4室1厅2卫,16.0,精装修,朝南,中层(共7层),1,1,1,1,1,1,1,1,1,1,,4,2,1
1830,1831,武汉,洪山,光谷软件园,山水华庭一期,1000,合租,普通住宅,3室1厅3卫,25.0,精装修,朝南,高层(共6层),1,1,1,1,1,1,1,1,1,1,,3,3,1
1831,1832,武汉,洪山,关山,哈乐城中杰阳光,2400,整租,普通住宅,2室1厅1卫,90.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,,2,1,1
1832,1833,武汉,洪山,关山,金地阳光城(南苑),1000,合租,普通住宅,4室1厅2卫,25.0,精装修,朝南,中层(共7层),1,1,1,1,1,1,1,1,1,1,,4,2,1
1833,1834,武汉,洪山,关山,世界城香榭丽舍,2500,整租,普通住宅,2室1厅1卫,80.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
1834,1835,武汉,洪山,关山,金地太阳城,750,合租,普通住宅,4室1厅1卫,25.0,精装修,朝南,中层(共6层),1,1,1,1,1,1,1,1,1,1,,4,1,1
1835,1836,武汉,洪山,光谷软件园,曙光星城B区,1000,合租,普通住宅,3室2厅1卫,20.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,,3,1,2
1836,1837,武汉,洪山,光谷软件园,清江山水九程,2800,整租,普通住宅,3室2厅2卫,90.0,精装修,朝南,低层(共30层),1,1,1,1,1,1,1,1,1,1,,3,2,2
1837,1838,武汉,洪山,关山,保利时代(南区),3400,整租,普通住宅,2室2厅1卫,71.3,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,,2,1,2
1838,1839,武汉,洪山,光谷软件园,中建大公馆,3800,整租,普通住宅,3室2厅1卫,90.0,精装修,朝南,低层(共50层),1,1,1,1,1,1,1,1,1,1,,3,1,2
1839,1840,武汉,洪山,关山,哈乐城中杰阳光,2300,整租,普通住宅,2室1厅1卫,100.0,精装修,朝南,高层(共30层),1,1,1,1,1,1,1,1,1,1,,2,1,1
1840,1841,武汉,洪山,光谷软件园,锦绣龙城(E区),2600,整租,普通住宅,3室2厅1卫,114.3,精装修,南北,高层(共11层),1,1,1,1,1,1,1,1,1,1,,3,1,2
1841,1842,武汉,洪山,光谷软件园,锦绣龙城(E区),1700,整租,普通住宅,1室1厅1卫,48.0,精装修,朝南,高层(共11层),1,1,1,1,1,1,1,1,1,1,,1,1,1
1842,1843,武汉,洪山,光谷软件园,融科天域,4000,整租,普通住宅,3室2厅2卫,118.0,精装修,朝南,高层(共38层),1,1,1,1,1,1,1,1,1,1,,3,2,2
1843,1844,武汉,洪山,新南湖,拉德芳斯,1850,整租,普通住宅,1室1厅1卫,19.8,精装修,朝南,中层(共18层),1,1,1,1,1,1,1,1,0,1,7号线,1,1,1
1844,1845,武汉,洪山,光谷软件园,清江山水,3200,整租,普通住宅,3室2厅2卫,106.2,简单装修,朝南,高层(共34层),1,1,1,1,1,1,1,1,1,1,,3,2,2
1845,1846,武汉,洪山,光谷软件园,金地格林东郡,1100,合租,普通住宅,4室1厅2卫,25.0,精装修,朝南,中层(共34层),1,1,1,1,1,1,1,1,1,1,,4,2,1
1846,1847,武汉,洪山,光谷广场,风度柏林,700,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,3,1,1
1847,1848,武汉,洪山,光谷广场,健龙尚谷杰座(一期),1000,整租,其他,1室0厅1卫,10.0,简单装修,朝南,中层(共23层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,0
1848,1849,武汉,洪山,光谷软件园,光谷坐标城,2800,整租,普通住宅,2室2厅1卫,92.0,精装修,朝南,低层(共30层),1,1,1,1,1,1,1,1,1,1,,2,1,2
1849,1850,武汉,洪山,光谷软件园,红枫金座,3200,整租,普通住宅,2室1厅1卫,55.0,精装修,朝南,中层(共39层),1,1,1,1,1,1,1,1,1,1,,2,1,1
1850,1851,武汉,洪山,光谷软件园,锦绣龙城(G区),750,合租,普通住宅,4室1厅2卫,20.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,,4,2,1
1851,1852,武汉,洪山,光谷软件园,光谷理想城,2700,整租,普通住宅,2室1厅1卫,75.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
1852,1853,武汉,洪山,光谷广场,世界城尚都,2000,整租,普通住宅,1室1厅1卫,40.0,豪华装修,朝北,高层(共30层),1,1,1,0,1,1,1,1,0,0,2号线,1,1,1
1853,1854,武汉,洪山,新南湖,珞珈雅苑,866,合租,其他,2室1厅1卫,25.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,0,1,8号线,2,1,1
1854,1855,武汉,洪山,新南湖,军威苑小区,1850,整租,普通住宅,2室2厅1卫,78.0,精装修,朝南,中层(共18层),1,1,1,1,1,1,1,1,1,1,7号线,2,1,2
1855,1856,武汉,洪山,卓刀泉,绿汀雅境,850,合租,普通住宅,3室2厅2卫,20.0,精装修,朝南,低层(共30层),1,1,1,1,1,1,1,1,1,1,2号线,3,2,2
